datetime,BTC_USDT_ann_vol_168h,ETH_USDT_ann_vol_168h,SOL_USDT_ann_vol_168h
2026-08-26T11:00:00.000000,0.6411857086448148,0.8779397102698517,0.9113016922770959
2026-08-26T12:00:00.000000,0.640790014801504,0.8775710550482594,0.9086310167097252
2026-08-26T13:00:00.000000,0.6407695665178396,0.8771806051582491,0.9096624511468886
2026-08-26T14:00:00.000000,0.6376637639529632,0.8697438972208098,0.8877361907895216
2026-08-26T15:00:00.000000,0.574505214729366,0.7708130269317116,0.8848556922236088
2026-08-26T16:00:00.000000,0.5743587917204872,0.771110878641074,0.8843990204626901
2026-08-26T17:00:00.000000,0.574466121016797,0.7721949759080873,0.8871158660826481
2026-08-26T18:00:00.000000,0.5742770340315185,0.7726806753645982,0.8860016052609602
2026-08-26T19:00:00.000000,0.5742997327481989,0.7722855382247513,0.8860574337896817
2026-08-26T20:00:00.000000,0.571265921681139,0.6703120260987018,0.8789584631141594
2026-08-26T21:00:00.000000,0.5680478787742329,0.6387657151670798,0.8499484329456697
2026-08-26T22:00:00.000000,0.5656823221299581,0.6276978304580801,0.8495366842054161
2026-08-26T23:00:00.000000,0.566193059196544,0.6285633497959958,0.8648733431381848
2026-08-27T00:00:00.000000,0.5673373958059084,0.6297998502148457,0.8713505328183553
2026-08-27T01:00:00.000000,0.5669066731974941,0.6298518515720667,0.8727083654465653
2026-08-27T02:00:00.000000,0.5651939664134507,0.6278738118080228,0.871230608516974
2026-08-27T03:00:00.000000,0.5649706312377919,0.6279148880924477,0.8707065855788636
2026-08-27T04:00:00.000000,0.5644827955795798,0.628202645353031,0.8704262623962365
2026-08-27T05:00:00.000000,0.5643350472962424,0.6285148889014791,0.8724894473900162
2026-08-27T06:00:00.000000,0.563022871058365,0.6272864357541412,0.871537889889785
2026-08-27T07:00:00.000000,0.5632715942408466,0.6260887150977357,0.8719277924649117
2026-08-27T08:00:00.000000,0.5377469361772061,0.6261453849275983,0.8868719554715884
2026-08-27T09:00:00.000000,0.5377723586327866,0.6259692629204613,0.886977273931083
2026-08-27T10:00:00.000000,0.5388104837819547,0.6326386331107823,0.8874330871850724
2026-08-27T11:00:00.000000,0.5389877318039547,0.6321512447654656,0.8871908942549364
2026-08-27T12:00:00.000000,0.5394365197568567,0.63214178384066,0.887351242192045
2026-08-27T13:00:00.000000,0.5388899929356964,0.6304616645509151,0.8920570873341177
2026-08-27T14:00:00.000000,0.541740294295504,0.6328582153452421,0.893003234764898
2026-08-27T15:00:00.000000,0.5384181820660828,0.6176525579915173,0.891582985055524
2026-08-27T16:00:00.000000,0.537459707225959,0.6153998888565622,0.8977461973850834
2026-08-27T17:00:00.000000,0.5372751370913459,0.6155784071994675,0.8992201143354884
2026-08-27T18:00:00.000000,0.5370169491145146,0.6100452442814887,0.8971146035848094
2026-08-27T19:00:00.000000,0.5372086417944207,0.6103572681411796,0.8985117610688474
2026-08-27T20:00:00.000000,0.5373244885294511,0.6105425918577577,0.899031319547454
2026-08-27T21:00:00.000000,0.5373304150937369,0.6106990499150752,0.8993527377643098
2026-08-27T22:00:00.000000,0.5372616123213505,0.6111169038947013,0.8990780571598515
2026-08-27T23:00:00.000000,0.5364707837406211,0.6102970957479038,0.8988263018818164
2026-08-28T00:00:00.000000,0.533311799672526,0.6090546824376135,0.898108890297493
2026-08-28T01:00:00.000000,0.5160666455894255,0.6067522616347606,0.9012162486648522
2026-08-28T02:00:00.000000,0.5142609770412749,0.6081852201307096,0.9064361144703442
2026-08-28T03:00:00.000000,0.5144233700298101,0.6080154462661386,0.9063361909977079
2026-08-28T04:00:00.000000,0.5125719080672976,0.6069255826605299,0.9061390355067078
2026-08-28T05:00:00.000000,0.5109681871177234,0.6058444295803851,0.9034835903651962
2026-08-28T06:00:00.000000,0.511066832941457,0.6063092861074731,0.9032684326253541
2026-08-28T07:00:00.000000,0.5079888190388,0.6066596244621667,0.9075102869996117
2026-08-28T08:00:00.000000,0.42820528420769643,0.5672268350579506,0.8806533497865169
2026-08-28T09:00:00.000000,0.4102365957366431,0.5541266630789108,0.8708136528446314
2026-08-28T10:00:00.000000,0.4108546136955941,0.5554583330490896,0.8706360202914621
2026-08-28T11:00:00.000000,0.3976797410596124,0.5500299366383501,0.8651733161749431
2026-08-28T12:00:00.000000,0.39545006189845905,0.5478102716436375,0.867196391484515
2026-08-28T13:00:00.000000,0.39555158770978566,0.548455102427208,0.8672602266738699
2026-08-28T14:00:00.000000,0.3958441896981368,0.5482908739126723,0.8682984464438847
2026-08-28T15:00:00.000000,0.4110784133307535,0.5615244876042601,0.8707270864424718
2026-08-28T16:00:00.000000,0.41348310057611737,0.5672679257672346,0.8706815099194098
2026-08-28T17:00:00.000000,0.4135200526201428,0.5648558445015005,0.8715492441804935
2026-08-28T18:00:00.000000,0.4141649708574141,0.5665887748606159,0.8785640463683245
2026-08-28T19:00:00.000000,0.41401737996747784,0.5665471300267502,0.8770957175195239
2026-08-28T20:00:00.000000,0.41178410641579377,0.5611044791413955,0.8749443420401675
2026-08-28T21:00:00.000000,0.4014404058659849,0.5195394563918837,0.86415337920082
2026-08-28T22:00:00.000000,0.4031590989944241,0.5215132985967637,0.8644290143771877
2026-08-28T23:00:00.000000,0.40309880611180443,0.5213179403949364,0.8630415773241809
2026-08-29T00:00:00.000000,0.4016669502053,0.5209722738147019,0.8632576724434321
2026-08-29T01:00:00.000000,0.4015458476085078,0.5191990264576261,0.8631355090392034
2026-08-29T02:00:00.000000,0.3972653456463322,0.5186652556629785,0.8511997708592566
2026-08-29T03:00:00.000000,0.39751121230034686,0.5187420472590767,0.8470911395594949
2026-08-29T04:00:00.000000,0.39770339525437565,0.5190153283973253,0.8294592321554187
2026-08-29T05:00:00.000000,0.38464550185915725,0.47144362812253615,0.7415259574922353
2026-08-29T06:00:00.000000,0.38483486253212545,0.4715114486327423,0.7423112495937216
2026-08-29T07:00:00.000000,0.38467314588517204,0.4713385471153507,0.7422934822619123
2026-08-29T08:00:00.000000,0.38459875451472275,0.4708425538869145,0.7419921067353344
2026-08-29T09:00:00.000000,0.384337310289285,0.47071425049000737,0.7418920708868801
2026-08-29T10:00:00.000000,0.38424867520680994,0.46989431047447483,0.7370144624919406
2026-08-29T11:00:00.000000,0.38402029079721745,0.4687274427063283,0.7364786899646483
2026-08-29T12:00:00.000000,0.3836967331800854,0.4685887632029244,0.7356153157715739
2026-08-29T13:00:00.000000,0.3838537482131602,0.4685683491437742,0.7354202899847503
2026-08-29T14:00:00.000000,0.38394727891403535,0.4675866470613682,0.7393331542365057
2026-08-29T15:00:00.000000,0.3842056306752859,0.4676371406725277,0.7396648897892408
2026-08-29T16:00:00.000000,0.38341865772051426,0.4666968383735436,0.7344124335290725
2026-08-29T17:00:00.000000,0.3834683551895306,0.4665789144738169,0.7344012256295295
2026-08-29T18:00:00.000000,0.3834923559270841,0.4665975177549599,0.7344544084093179
2026-08-29T19:00:00.000000,0.38321994439129253,0.46519920292936656,0.7345255282050693
2026-08-29T20:00:00.000000,0.38311458652313024,0.4646451009791362,0.7345356110932318
2026-08-29T21:00:00.000000,0.3806551499402872,0.4588480395530947,0.7239080948137568
2026-08-29T22:00:00.000000,0.38048458420719233,0.4584560629121128,0.7222113245072262
2026-08-29T23:00:00.000000,0.38042780309441027,0.45801400803297215,0.7221395648440162
2026-08-30T00:00:00.000000,0.3798942806974458,0.4573752579047111,0.6977778256892583
2026-08-30T01:00:00.000000,0.3798557965050779,0.4568413233200717,0.6971371459196645
2026-08-30T02:00:00.000000,0.3797022428364175,0.4564504888574629,0.6915273000966986
2026-08-30T03:00:00.000000,0.37942207454642324,0.4563847443175815,0.6849824251058984
2026-08-30T04:00:00.000000,0.3781330586456024,0.44349149030398355,0.6785248477831661
2026-08-30T05:00:00.000000,0.3743925857875717,0.4430963257591557,0.6780726404700833
2026-08-30T06:00:00.000000,0.3746046413874547,0.4404066206087244,0.6782188493920638
2026-08-30T07:00:00.000000,0.37482942234712,0.440766214980555,0.6795258745873183
2026-08-30T08:00:00.000000,0.3722135517986013,0.43523078288860284,0.6777803808149147
2026-08-30T09:00:00.000000,0.3722577131421553,0.43533512259044843,0.6779404278973185
2026-08-30T10:00:00.000000,0.3718283020231445,0.43553897773920497,0.6782881044951962
2026-08-30T11:00:00.000000,0.36867655841204433,0.4320896907706851,0.6744411374907124
2026-08-30T12:00:00.000000,0.3728264382207231,0.43239253184816495,0.677345882530347
2026-08-30T13:00:00.000000,0.37199909613439447,0.421865296314095,0.67808191647108
2026-08-30T14:00:00.000000,0.370944414038986,0.4173069419571011,0.6782067102888395
2026-08-30T15:00:00.000000,0.37093621812463773,0.41744715669650917,0.67887798894286
2026-08-30T16:00:00.000000,0.3729772401352636,0.4383908659974176,0.6799029367666108
2026-08-30T17:00:00.000000,0.3733620233092414,0.4426206060938151,0.6804092431884715
2026-08-30T18:00:00.000000,0.3730788912963868,0.44214883546909767,0.6804725636470305
2026-08-30T19:00:00.000000,0.3734852461857774,0.4424698214224431,0.6830787424550274
2026-08-30T20:00:00.000000,0.37426667530546653,0.4438830211690405,0.6873491545677755
2026-08-30T21:00:00.000000,0.3721811149409874,0.44106979273613434,0.687613142740807
2026-08-30T22:00:00.000000,0.3721492604710533,0.44003793794197094,0.6891196725427174
2026-08-30T23:00:00.000000,0.37826728633061696,0.4672307400347626,0.704883659818216
2026-08-31T00:00:00.000000,0.3789731067218327,0.4684845158019468,0.7053011806227989
2026-08-31T01:00:00.000000,0.37325748199731323,0.45875988326536654,0.6948101504070647
2026-08-31T02:00:00.000000,0.3699521733005238,0.45695728230788785,0.692956759938527
2026-08-31T03:00:00.000000,0.36729401793309785,0.4570324237153412,0.689620054562109
2026-08-31T04:00:00.000000,0.36750327421227685,0.45658171767059785,0.6895386280300423
2026-08-31T05:00:00.000000,0.36854932680936836,0.45873064571438943,0.6942012265226889
2026-08-31T06:00:00.000000,0.3674626398718567,0.45824438851738036,0.6939767212404331
2026-08-31T07:00:00.000000,0.3672623755400929,0.45824653658885,0.6930738898871426
2026-08-31T08:00:00.000000,0.3672697338641446,0.45857141275556906,0.6930108913003616
2026-08-31T09:00:00.000000,0.3642086570034868,0.4579208341374693,0.6911927744680681
2026-08-31T10:00:00.000000,0.3646028176150613,0.458648079588214,0.692211858961699
2026-08-31T11:00:00.000000,0.35837996983141707,0.45147864728873704,0.6877815723535903
2026-08-31T12:00:00.000000,0.3539774447887242,0.4485269449145575,0.6887626467409009
2026-08-31T13:00:00.000000,0.35031530671072203,0.4465433154419441,0.6823025862100223
2026-08-31T14:00:00.000000,0.34686132363911526,0.4491590171049901,0.682355745458915
2026-08-31T15:00:00.000000,0.3448705867930829,0.4418059965549906,0.6836870520798785
2026-08-31T16:00:00.000000,0.34488777316354907,0.44096666576252413,0.6829931752545922
2026-08-31T17:00:00.000000,0.34471071049393526,0.44047553458498945,0.6829645675820135
2026-08-31T18:00:00.000000,0.34454104743781006,0.4403007848233789,0.6841744241045166
2026-08-31T19:00:00.000000,0.34435460783501853,0.440395474700525,0.6857244892759564
2026-08-31T20:00:00.000000,0.34399678075136153,0.441088198588921,0.6857533418456271
2026-08-31T21:00:00.000000,0.3440855852459371,0.44071404672349357,0.6826410773535947
2026-08-31T22:00:00.000000,0.345043717458186,0.4406331548476655,0.6835039995731331
2026-08-31T23:00:00.000000,0.34425308173669605,0.44002527832119726,0.6744721688143711
2026-09-01T00:00:00.000000,0.33742010946869616,0.43893219396891625,0.643910454297487
2026-09-01T01:00:00.000000,0.33799821221543175,0.43959328910989376,0.6370248246950033
2026-09-01T02:00:00.000000,0.329571322032606,0.43829405556734274,0.6363171771227982
2026-09-01T03:00:00.000000,0.33004444424330653,0.4381818687353134,0.634708140126593
2026-09-01T04:00:00.000000,0.3299285239831912,0.4380576194558398,0.6343710940127505
2026-09-01T05:00:00.000000,0.3309038364153549,0.43831121296469583,0.6348720269635026
2026-09-01T06:00:00.000000,0.3329243242855356,0.4393354619147673,0.6330180417781828
2026-09-01T07:00:00.000000,0.3238765250841526,0.4347351732641072,0.6320295348635475
2026-09-01T08:00:00.000000,0.3303523286944068,0.4402904439907242,0.6366138295784813
2026-09-01T09:00:00.000000,0.3235547292913573,0.4395220749919999,0.6351669511582559
2026-09-01T10:00:00.000000,0.3235354186080339,0.439221439628255,0.6355968507639951
2026-09-01T11:00:00.000000,0.32317128015698193,0.43913678584348015,0.6309178966460117
2026-09-01T12:00:00.000000,0.3230505976069738,0.4404916296698916,0.6314654355740359
2026-09-01T13:00:00.000000,0.3217173461329912,0.4389686000667162,0.6219765118465953
2026-09-01T14:00:00.000000,0.31722293107983573,0.4366046296997549,0.6172331148911547
2026-09-01T15:00:00.000000,0.3170267961339513,0.4362347037852649,0.6171366463963781
2026-09-01T16:00:00.000000,0.31688509093782136,0.43738554714200517,0.6221867430767513
2026-09-01T17:00:00.000000,0.3181763048676304,0.4394851330074171,0.6227111146451535
2026-09-01T18:00:00.000000,0.31818361818225305,0.43963982031282073,0.6265415571563728
2026-09-01T19:00:00.000000,0.3180939323930926,0.4399544618990335,0.6260230264885317
2026-09-01T20:00:00.000000,0.3115241781170062,0.43281599093823714,0.618773885076325
2026-09-01T21:00:00.000000,0.3103947139449017,0.4328518235841655,0.6188172616151276
2026-09-01T22:00:00.000000,0.3089932879205658,0.4313766733681828,0.6188343463457946
2026-09-01T23:00:00.000000,0.30781112766502927,0.4304714916342393,0.6173633563291897
2026-09-02T00:00:00.000000,0.30835128901891384,0.4312761634776681,0.6178757297237826
2026-09-02T01:00:00.000000,0.30831957781340896,0.43115813991784857,0.6188273125481462
2026-09-02T02:00:00.000000,0.30851543999155095,0.43149700347285896,0.6214901411313327
2026-09-02T03:00:00.000000,0.30935712750169714,0.4317343347421454,0.6217317426574888
2026-09-02T04:00:00.000000,0.3084774210342754,0.43103989080234484,0.6210079243558994
2026-09-02T05:00:00.000000,0.3076295001298021,0.4309448151356521,0.620228288488963
2026-09-02T06:00:00.000000,0.3074134895309954,0.430762709433337,0.6199839003034507
2026-09-02T07:00:00.000000,0.30764854824743815,0.430795887271115,0.6201672589267426
2026-09-02T08:00:00.000000,0.31234653826448294,0.43676243764589573,0.6231815970783262
2026-09-02T09:00:00.000000,0.3115980189460642,0.43887149898041145,0.6218840038736058
2026-09-02T10:00:00.000000,0.31046828660991044,0.43435582104994286,0.6150041084578196
2026-09-02T11:00:00.000000,0.31011243271916994,0.43506546474364616,0.614127231212091
2026-09-02T12:00:00.000000,0.3103745030545741,0.4346403316491693,0.6149314330719381
2026-09-02T13:00:00.000000,0.3142720171253327,0.4415041668542537,0.6237205799023572
2026-09-02T14:00:00.000000,0.30847920707298987,0.439122702941398,0.6187097614693539
2026-09-02T15:00:00.000000,0.3085013386552857,0.438063991908484,0.618467589581414
2026-09-02T16:00:00.000000,0.3086795482831968,0.43803461176590797,0.6197207974012238
2026-09-02T17:00:00.000000,0.30643089706408194,0.435954831216616,0.6162161835475373
2026-09-02T18:00:00.000000,0.3064129229933564,0.43448596088105434,0.6162527078265865
2026-09-02T19:00:00.000000,0.3064242187019389,0.4344889763565135,0.6162870192149006
2026-09-02T20:00:00.000000,0.3064922698762766,0.43446241521257917,0.6165263459038317
2026-09-02T21:00:00.000000,0.3055972139876638,0.4283389551534286,0.6087389183025301
2026-09-02T22:00:00.000000,0.30642910790127237,0.42929284297639203,0.5996649796719654
2026-09-02T23:00:00.000000,0.30632852200139826,0.42919752546298545,0.5785514160595621
2026-09-03T00:00:00.000000,0.30587264945844145,0.4286583353246582,0.5726460231300444
2026-09-03T01:00:00.000000,0.3064919781915039,0.4288632368644259,0.5712532642310357
2026-09-03T02:00:00.000000,0.3091592783339152,0.4329774925185377,0.5749400619717294
2026-09-03T03:00:00.000000,0.3091117586718398,0.4330144976074721,0.5765091683822555
2026-09-03T04:00:00.000000,0.3091670572246869,0.43308730409349755,0.5775063513679839
2026-09-03T05:00:00.000000,0.3089413147483063,0.43225025627718194,0.573537595669847
2026-09-03T06:00:00.000000,0.30884749572723796,0.4323575229962328,0.5710101741014709
2026-09-03T07:00:00.000000,0.30822199044847126,0.4330752001206148,0.570802562909503
2026-09-03T08:00:00.000000,0.30236553586500375,0.4218101827544021,0.5342060601077762
2026-09-03T09:00:00.000000,0.30222993652109187,0.4225355287560246,0.5348831541824881
2026-09-03T10:00:00.000000,0.30083971167971124,0.4134607821593914,0.5349577947095201
2026-09-03T11:00:00.000000,0.3012896425420838,0.4147626219441999,0.535617609673278
2026-09-03T12:00:00.000000,0.30788967340775736,0.4173206140003538,0.538170811063657
2026-09-03T13:00:00.000000,0.30751915336380803,0.41784114879754003,0.5261444882084495
2026-09-03T14:00:00.000000,0.3391474900002351,0.44906694842161804,0.5737050693892378
2026-09-03T15:00:00.000000,0.34640151806146136,0.45575037104876576,0.5736004824505655
2026-09-03T16:00:00.000000,0.348036209425855,0.4603194158620151,0.5628340725816948
